Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96954,C00009,M-H[-],11.173,8.35332300113123e-05,EC0002
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
96.96967,C00009,M-H[-],7.051,4.64667699873189e-05,EC0003
